categoria,codigo_de_vehiculo,tipo_transaccion,marca,modelo,pais,ano_modelo,clase,sub_clase,tipo,avaluo,fecha_proceso,tipo_servicio,cilindraje,tipo_combustible,fecha_compra,canton,color_1,color_2,persona_natural__juridica,provincia
100986,10100508,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-17,ALQ,1198,GASOLINA,2025-07-16,MACHALA,AMA,AMA,NATURAL,MACHALA
100986,10100493,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-14,PAR,1198,GASOLINA,2025-07-12,CAYAMBE,PLA,PLA,NATURAL,CAYAMBE
100986,10100502,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-14,PAR,1198,GASOLINA,2025-07-12,IBARRA,PLA,PLA,NATURAL,IBARRA
100986,10100472,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-11,PAR,1198,GASOLINA,2025-07-11,QUITO,PLO,PLO,NATURAL,QUITO
100986,10100472,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-14,PAR,1198,GASOLINA,2025-07-11,QUITO,PLO,PLO,NATURAL,QUITO
100986,10100487,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-16,PAR,1198,GASOLINA,2025-07-11,SALCEDO,ROJ,ROJ,NATURAL,SALCEDO
100986,10090422,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-10,PAR,1198,GASOLINA,2025-07-10,SAN MIGUEL DE LOS BANCOS,PLA,PLA,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10090422,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-11,PAR,1198,GASOLINA,2025-07-10,SAN MIGUEL DE LOS BANCOS,PLA,PLA,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100486,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-08,PAR,1198,GASOLINA,2025-07-07,RUMIÑAHUI,ROJ,ROJ,NATURAL,RUMIÑAHUI
100986,10087839,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-02,PAR,1198,GASOLINA,2025-07-02,RIOBAMBA,PLO,PLO,NATURAL,RIOBAMBA
100986,10100466,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-02,PAR,1198,GASOLINA,2025-07-02,SAN MIGUEL DE LOS BANCOS,PLO,PLO,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100466,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-03,PAR,1198,GASOLINA,2025-07-02,SAN MIGUEL DE LOS BANCOS,PLO,PLO,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10087844,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,ROJ,ROJ,NATURAL,GUAYAQUIL
100986,10090418,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,SAN MIGUEL DE LOS BANCOS,ROJ,ROJ,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10090418,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-01,PAR,1198,GASOLINA,2025-06-30,SAN MIGUEL DE LOS BANCOS,ROJ,ROJ,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10090428,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,NEG,NEG,NATURAL,GUAYAQUIL
100986,10100436,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,BLA,BLA,NATURAL,GUAYAQUIL
100986,10100439,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,BLA,BLA,NATURAL,GUAYAQUIL
100986,10100441,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,BLA,BLA,NATURAL,GUAYAQUIL
100986,10100451,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,NEG,NEG,NATURAL,GUAYAQUIL
100986,10100474,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
100986,10100475,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
100986,10100498,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,GUAYAQUIL,PLA,PLA,NATURAL,GUAYAQUIL
100986,10100501,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-30,SAN MIGUEL DE LOS BANCOS,PLA,PLA,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100501,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-01,PAR,1198,GASOLINA,2025-06-30,SAN MIGUEL DE LOS BANCOS,PLA,PLA,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10090427,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-28,PAR,1198,GASOLINA,2025-06-28,GUAYAQUIL,BLA,BLA,NATURAL,GUAYAQUIL
100986,10090427,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-30,PAR,1198,GASOLINA,2025-06-28,GUAYAQUIL,BLA,BLA,NATURAL,GUAYAQUIL
100986,10090425,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-01,PAR,1198,GASOLINA,2025-06-27,CUENCA,BLA,BLA,NATURAL,CUENCA
100986,10100496,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-28,PAR,1198,GASOLINA,2025-06-27,AMBATO,PLA,PLA,NATURAL,AMBATO
100986,10100507,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-07-03,PAR,1198,GASOLINA,2025-06-27,GUAYAQUIL,PLA,PLA,NATURAL,GUAYAQUIL
100986,10100438,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-27,PAR,1198,GASOLINA,2025-06-26,QUITO,BLA,BLA,NATURAL,QUITO
100986,10100465,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-26,SAN MIGUEL DE LOS BANCOS,PLO,PLO,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100465,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-27,PAR,1198,GASOLINA,2025-06-26,SAN MIGUEL DE LOS BANCOS,PLO,PLO,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100478,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-26,QUITO,PLO,PLO,NATURAL,QUITO
100986,10100478,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-27,PAR,1198,GASOLINA,2025-06-26,QUITO,PLO,PLO,NATURAL,QUITO
100986,10100483,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-27,PAR,1198,GASOLINA,2025-06-26,SAN MIGUEL DE LOS BANCOS,ROJ,ROJ,NATURAL,SAN MIGUEL DE LOS BANCOS
100986,10100499,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-26,RUMIÑAHUI,PLA,PLA,NATURAL,RUMIÑAHUI
100986,10100499,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-27,PAR,1198,GASOLINA,2025-06-26,RUMIÑAHUI,PLA,PLA,NATURAL,RUMIÑAHUI
100986,10087841,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-25,QUITO,PLO,PLO,NATURAL,QUITO
100986,10087842,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-25,RUMIÑAHUI,PLA,PLA,NATURAL,RUMIÑAHUI
100986,10090419,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-26,PAR,1198,GASOLINA,2025-06-25,RUMIÑAHUI,ROJ,ROJ,NATURAL,RUMIÑAHUI
100986,10090421,COMPRA LOCAL,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-25,PAR,1198,GASOLINA,2025-06-25,GUAYAQUIL,PLA,PLA,NATURAL,GUAYAQUIL
100986,10084235,IMPORTACI?N DIRECTA,TOYOTA,AGYA AC 1.2 5P 4X2 TM,INDONESIA,2026,AUTOMOVIL,STATION WAGON,LIVIANO,16999.0,2025-06-19,PAR,1198,GASOLINA,2025-06-12,SAN JACINTO DE YAGUACHI,PLO,PLO,NATURAL,SAN JACINTO DE YAGUACHI
100986,10201245,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-21,PAR,249,GASOLINA,2025-12-21,PORTOVIEJO,PLA,,NATURAL,PORTOVIEJO
100986,10041603,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-19,PAR,249,GASOLINA,2025-12-19,AMBATO,PLO,PLO,NATURAL,AMBATO
100986,10201250,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-16,PAR,249,GASOLINA,2025-12-16,CUENCA,PLA,PLA,NATURAL,CUENCA
100986,10041699,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-13,PAR,249,GASOLINA,2025-12-13,SANTO DOMINGO,PLA,PLA,NATURAL,SANTO DOMINGO
100986,10201334,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-08,PAR,249,GASOLINA,2025-12-08,QUEVEDO,PLA,PLA,NATURAL,QUEVEDO
100986,10201374,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-08,PAR,249,GASOLINA,2025-12-08,PAUTE,PLA,,NATURAL,PAUTE
100986,10201380,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-15,PAR,249,GASOLINA,2025-12-08,CUENCA,PLA,PLA,NATURAL,CUENCA
100986,10041587,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-10,PAR,249,GASOLINA,2025-12-06,QUITO,PLO,PLO,NATURAL,QUITO
100986,10041564,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-17,PAR,249,GASOLINA,2025-12-03,CUENCA,PLO,,NATURAL,CUENCA
100986,10201320,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-09,PAR,249,GASOLINA,2025-12-02,ZAMORA,PLA,PLA,NATURAL,ZAMORA
100986,10201412,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-08,PAR,249,GASOLINA,2025-12-02,CUENCA,PLO,PLO,NATURAL,CUENCA
100986,10041722,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-02,PAR,249,GASOLINA,2025-11-29,AMBATO,PLA,PLA,NATURAL,AMBATO
100986,10201407,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-13,PAR,249,GASOLINA,2025-11-29,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
100986,10201481,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-03,PAR,249,GASOLINA,2025-11-28,QUEVEDO,PLO,PLO,NATURAL,QUEVEDO
100986,10201293,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-28,PAR,249,GASOLINA,2025-11-26,GUAYAQUIL,PLA,PLA,NATURAL,GUAYAQUIL
100986,10201500,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-24,PAR,249,GASOLINA,2025-11-24,SARAGURO,PLO,PLO,NATURAL,SARAGURO
100986,10201568,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-24,PAR,249,GASOLINA,2025-11-24,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
100986,10201472,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-22,PAR,249,GASOLINA,2025-11-17,CAYAMBE,PLO,PLO,NATURAL,CAYAMBE
100986,10201505,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-15,PAR,249,GASOLINA,2025-11-13,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
100986,10201515,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-12,PAR,249,GASOLINA,2025-11-11,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
100986,10041672,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-12,PAR,249,GASOLINA,2025-11-06,TENA,PLA,PLA,NATURAL,TENA
100986,10201487,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-06,PAR,249,GASOLINA,2025-11-05,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
100986,10041563,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-01,PAR,249,GASOLINA,2025-11-04,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
100986,10201463,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-05,PAR,249,GASOLINA,2025-11-04,IBARRA,PLO,PLO,NATURAL,IBARRA
100986,10201475,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-01,PAR,249,GASOLINA,2025-11-01,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
100986,10201556,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-04,PAR,249,GASOLINA,2025-10-31,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
100986,10041585,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-30,PAR,249,GASOLINA,2025-10-30,CAYAMBE,PLO,PLO,NATURAL,CAYAMBE
100986,10041606,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-12-08,PAR,249,GASOLINA,2025-10-29,QUITO,PLO,PLO,NATURAL,QUITO
100986,10041680,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-29,PAR,249,GASOLINA,2025-10-29,CAYAMBE,PLA,PLA,NATURAL,CAYAMBE
100986,10041707,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-29,PAR,249,GASOLINA,2025-10-29,CAYAMBE,PLA,PLA,NATURAL,CAYAMBE
100986,10041723,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-31,PAR,249,GASOLINA,2025-10-29,SANTO DOMINGO,PLA,PLA,NATURAL,SANTO DOMINGO
100986,10041734,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-07,PAR,249,GASOLINA,2025-10-28,QUITO,PLA,PLA,NATURAL,QUITO
100986,10201362,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-11-07,PAR,249,GASOLINA,2025-10-28,QUITO,PLA,PLA,NATURAL,QUITO
100986,10201314,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-28,PAR,250,GASOLINA,2025-10-27,PASTAZA,PLA,PLA,NATURAL,PASTAZA
100986,10201314,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-29,PAR,250,GASOLINA,2025-10-27,PASTAZA,PLA,PLA,NATURAL,PASTAZA
100986,10201494,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-26,PAR,249,GASOLINA,2025-10-26,QUEVEDO,PLO,PLO,NATURAL,QUEVEDO
100986,10201371,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-22,PAR,249,GASOLINA,2025-10-21,CUENCA,PLA,PLA,NATURAL,CUENCA
100986,10201482,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-21,PAR,250,GASOLINA,2025-10-21,SALCEDO,PLO,PLO,NATURAL,SALCEDO
100986,10041591,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-22,PAR,249,GASOLINA,2025-10-20,GUAYAQUIL,PLO,PLO,NATURAL,GUAYAQUIL
100986,10201361,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-17,PAR,249,GASOLINA,2025-10-17,JARAMIJO,PLA,PLA,NATURAL,JARAMIJO
100986,10201268,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-18,PAR,249,GASOLINA,2025-10-16,SANTO DOMINGO,PLA,PLA,NATURAL,SANTO DOMINGO
100986,10041708,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-14,PAR,249,GASOLINA,2025-10-14,QUITO,PLA,PLA,NATURAL,QUITO
100986,10201484,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-28,PAR,249,GASOLINA,2025-10-14,PORTOVIEJO,PLO,PLO,NATURAL,PORTOVIEJO
100986,10041704,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-13,PAR,249,GASOLINA,2025-10-13,CAYAMBE,PLA,PLA,NATURAL,CAYAMBE
100986,10041705,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-13,PAR,249,GASOLINA,2025-10-13,SANTO DOMINGO,PLA,PLA,NATURAL,SANTO DOMINGO
100986,10201317,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-14,PAR,249,GASOLINA,2025-10-13,SANTO DOMINGO,PLA,PLA,NATURAL,SANTO DOMINGO
100986,10041567,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-09,PAR,249,GASOLINA,2025-10-08,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
100986,10041632,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-09,PAR,249,GASOLINA,2025-10-07,GIRON,PLO,PLO,NATURAL,GIRON
100986,10041570,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-06,PAR,249,GASOLINA,2025-10-04,GENERAL ANTONIO ELIZALDE,PLO,PLO,NATURAL,GENERAL ANTONIO ELIZALDE
100986,10201479,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-20,PAR,249,GASOLINA,2025-10-04,TENA,PLO,PLO,NATURAL,TENA
100986,10201410,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-08,PAR,249,GASOLINA,2025-10-03,CUENCA,PLO,PLO,NATURAL,CUENCA
100986,10201461,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-10-02,PAR,249,GASOLINA,2025-10-01,SANTO DOMINGO,PLO,PLO,NATURAL,SANTO DOMINGO
100986,10201419,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-09-29,PAR,249,GASOLINA,2025-09-28,LA MANA,PLO,,NATURAL,LA MANA
100986,10041573,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-09-29,PAR,249,GASOLINA,2025-09-25,FRANCISCO DE ORELLANA,PLO,PLO,NATURAL,FRANCISCO DE ORELLANA
100986,10041609,COMPRA LOCAL,DUKARE,DK250 NATIVA,CHINA POPULAR,2026,MOTOCICLETA,PASEO,LIVIANO,2250.0,2025-09-24,PAR,249,GASOLINA,2025-09-24,QUITO,PLO,PLO,NATURAL,QUITO
